process_name,file_name,prompting_technique,step_name,ethical_value,score,explanation,quotes
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Load Items into Delivery Vehicle,well_being,8,"This score pertains exclusively to the safety of people. The physical labor involved poses a high risk of injury to workers from improper lifting, falling items, or vehicle accidents. Protecting human health and safety is a top ethical priority, hence the high score.",loading items into the delivery vehicle
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Load Items into Delivery Vehicle,responsibility,6,"This score pertains to the duty to protect property. There must be clear responsibility for ensuring the correct packages are loaded and stowed safely to prevent damage to goods. This is distinct from protecting people, and is scored lower as human safety is more critical.",loading items into the delivery vehicle
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Examine Orders for Delivery Overlaps,sustainability,9,"This logistics optimization step directly promotes environmental sustainability. Bundling deliveries based on geographic proximity reduces the number of trips, which in turn cuts fuel consumption, traffic congestion, and carbon emissions.",examining your other orders for delivery overlaps
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Examine Orders for Delivery Overlaps,fairness,7,"An optimization algorithm could create discriminatory outcomes. For example, if it learns that deliveries to a low-income area are 'less efficient,' it might systematically delay them, creating a two-tiered service level based on socioeconomic factors under the guise of 'optimization.'",examining your other orders for delivery overlaps
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Examine Orders for Delivery Overlaps,privacy,6,"The risk here is lower than initial collection because an ethically designed system only needs pseudonymized delivery addresses (geolocations), not full PII. The risk shifts from exposing an individual's full profile to inferring patterns about a neighborhood, which is still a significant but less severe privacy concern.",examining your other orders for delivery overlaps
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Send Confirmation Email,transparency,9,"This email is a critical tool for transparency, making the fulfillment process visible to the customer. It should provide clear, actionable information, such as a list of shipped items, expected delivery dates, and tracking details, to keep the customer fully informed.",sending a confirmation email to the customer
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Send Confirmation Email,trust,8,"A timely and accurate confirmation email reassures the customer that their order has been processed correctly and is on its way. This simple act reinforces their trust in the company's reliability and professionalism, confirming that their purchase is being handled competently.",sending a confirmation email to the customer
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Send Confirmation Email,accountability,7,The email serves as a formal record of what was shipped and when. It is a key piece of evidence that the customer can use to hold the company accountable for its delivery promises and to rely on in case of disputes over missing items or delays.,sending a confirmation email to the customer
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,chain_of_verification,Send Confirmation Email,human_autonomy,6,"By providing functional tracking information and contact details for support, the email empowers the customer with the tools to monitor their delivery's progress and manage its reception. This enhances their agency, assuming the provided data is accurate and kept up-to-date.",sending a confirmation email to the customer
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Record Order Details,privacy,9,"This initial step involves collecting and storing sensitive customer information, such as name, address, and potentially payment details. The protection of this personal data is paramount, making privacy a highly critical value.",recording order details
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Record Order Details,trust,8,The customer trusts the company to handle their personal information securely and to record their order accurately. Errors or data misuse at this stage would severely damage the customer relationship.,recording order details
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Record Order Details,accountability,7,The company is accountable for the integrity and security of the data it records. Mechanisms must be in place to hold the company answerable for any data breaches or inaccuracies originating from this step.,recording order details
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Record Order Details,responsibility,6,"The employee performing this task has a direct responsibility to ensure the order details are entered correctly, as this data dictates the entire fulfillment process.",recording order details
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Request Products from Inventory,responsibility,7,"The employee is responsible for accurately picking the correct products from the inventory. An error here directly leads to an incorrect order, impacting customer satisfaction and company costs.",requesting the ordered products from your inventory
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Request Products from Inventory,well_being,4,This task can involve physical labor for the warehouse employee. The design of the inventory system and the physical environment impacts their well-being and safety.,requesting the ordered products from your inventory
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Check Stock Availability,transparency,8,"This step is crucial for providing transparent information to the customer. If an item is out of stock, communicating this openly and promptly is essential for managing expectations.",checking that the products are in stock
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Check Stock Availability,trust,8,A customer's trust is built on the reliability of the company's information. Confirming stock availability accurately prevents broken promises and ensures the company is a reliable partner.,checking that the products are in stock
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Check Stock Availability,accountability,6,The company is accountable for maintaining accurate inventory records. This step is a key control point for holding the company answerable for its stock management.,checking that the products are in stock
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Package Items Securely,sustainability,9,"The choice of packaging materials (e.g., plastics, recycled content, excessive filler) has a significant and direct impact on the environment. This step is a key point for implementing sustainable practices.",packaging the items securely
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Package Items Securely,trust,7,"Secure packaging ensures the product arrives undamaged, which is a fundamental expectation for the customer. It demonstrates care and reliability, reinforcing trust in the company.",packaging the items securely
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Package Items Securely,responsibility,6,"The employee has a clear responsibility to package items in a way that prevents damage during transit, directly affecting the outcome for the customer.",packaging the items securely
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Package Items Securely,well_being,5,This value applies to both the employee (ergonomics and safety at the packing station) and the customer (receiving a product that is undamaged and safe to handle).,packaging the items securely
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Load Items into Delivery Vehicle,well_being,8,"This step involves physical labor, including lifting and moving packages. The primary impact is on the employee's physical well-being, with potential risks of injury if proper safety procedures are not followed.",loading items into the delivery vehicle
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Load Items into Delivery Vehicle,responsibility,7,The employee loading the vehicle is responsible for handling packages with care to prevent last-minute damage and ensuring all items for a route are loaded correctly.,loading items into the delivery vehicle
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Examine Orders for Delivery Overlaps,sustainability,9,"This action has a direct and high-impact on environmental sustainability. Consolidating deliveries reduces vehicle miles, fuel consumption, and carbon emissions, benefiting the broader community.",examining your other orders for delivery overlaps
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Examine Orders for Delivery Overlaps,solidarity,4,"By optimizing deliveries, the company shows solidarity with the community by actively working to reduce traffic congestion and local air pollution, contributing to a better shared environment.",examining your other orders for delivery overlaps
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Send Confirmation Email,transparency,9,"The confirmation email makes the process transparent to the customer. It provides clear information that the order has been shipped, often including tracking details, which demystifies the post-purchase process.",sending a confirmation email to the customer
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Send Confirmation Email,trust,8,This communication is a critical touchpoint for building and maintaining customer trust. It confirms that the company has fulfilled its promise to ship the order and provides reassurance.,sending a confirmation email to the customer
Gemma-2.5Pro,order_fulfillment_process_order_fulfillment_process_4.gv,tree_of_thoughts,Send Confirmation Email,human_autonomy,5,"By providing tracking information in the email, the company empowers the customer with data, giving them the agency and autonomy to monitor their package and plan for its arrival.",sending a confirmation email to the customer
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Make Introduction,diversity_and_inclusion,7,This step determines who is included from the start. Failing to include diverse stakeholders and perspectives in the introduction can lead to their exclusion throughout the project.,Make Introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Make Introduction,solidarity,6,The introduction sets the tone for collaboration. It is the first chance to frame the project as a shared responsibility and foster mutual support among participants.,Make Introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Record Basic Idea,diversity_and_inclusion,8,There is a risk that only ideas from senior or more vocal individuals are recorded. An inclusive process is needed to ensure that multiple perspectives contribute to the foundational idea.,Record Basic Idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Record Basic Idea,privacy,6,"If the 'basic idea' involves concepts that rely on personal or sensitive data, this is the first point where that data's protection must be considered.",Record Basic Idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Draw Up Project Plan,responsibility,9,"The project plan is the primary document for the proactive assignment of obligations and tasks to specific individuals or teams, establishing clear duties from the outset.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Draw Up Project Plan,transparency,8,"A project plan must be open and clear about the project's logic, goals, and methods to ensure all stakeholders understand how the project will proceed.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Draw Up Project Plan,fairness,8,"The plan dictates the distribution of work. An unfair plan can inequitably burden certain individuals or teams, leading to burnout and resentment.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Set Budget,fairness,9,Budget allocation directly impacts fairness. This includes equitable pay for all contributors and just allocation of financial resources across different project components.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Set Budget,accountability,8,This step establishes financial accountability. Clear mechanisms are needed to hold individuals or departments answerable for adhering to the budget.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Set Budget,transparency,7,The rationale behind budget decisions should be explainable and traceable. A lack of transparency in budgeting can lead to suspicion and mistrust.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,State Available Resources,transparency,9,This step requires an honest and open declaration of all available resources. Misrepresenting or hiding resource limitations sets the project up for failure and erodes trust.,stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,State Available Resources,fairness,8,The stated resources must be allocated equitably among teams. Unfair distribution can cripple parts of the project and demotivate teams with insufficient support.,stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,State Available Resources,well_being,7,"Stating insufficient human resources for the project's scope puts the team's well-being at risk by creating conditions for overwork, stress, and burnout.",stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Lay Out Timeline,well_being,9,"An unrealistic timeline is a primary driver of stress, anxiety, and burnout. This step directly impacts the mental and physical well-being of the project team.",laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Lay Out Timeline,transparency,8,"The timeline, with its deadlines and dependencies, must be clearly communicated and traceable for all participants to manage expectations and coordinate effectively.",laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Lay Out Timeline,fairness,7,The timeline can place inequitable burdens on different team members. Fairness requires that deadlines and workloads are distributed justly.,laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Have Kickoff Meeting,solidarity,9,"The kickoff meeting is a critical event for fostering mutual support and a shared sense of responsibility, transforming a group of individuals into a collaborative team.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Have Kickoff Meeting,diversity_and_inclusion,8,"This meeting must be conducted in a way that actively includes all participants, ensuring multiple perspectives are heard and valued before execution begins.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Have Kickoff Meeting,transparency,8,"This is a key moment for openness about goals, roles, and processes. It allows the team to ask questions and gain a clear, shared understanding of the project.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Keep Communication,transparency,10,"This step is the embodiment of transparency. It involves the continuous, open flow of information about progress, challenges, and decisions, ensuring full traceability.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Keep Communication,trust,9,Reliable and honest communication is essential for maintaining trust among stakeholders. A breakdown in communication quickly erodes confidence and team cohesion.,keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Keep Communication,solidarity,8,"Ongoing communication reinforces shared responsibility and allows team members to offer and receive support, preventing silos and fostering collaboration.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Evaluate Project Outcomes,accountability,10,"This is the formal mechanism for holding individuals and the team answerable for the project's results, comparing them against the initial goals and commitments.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Evaluate Project Outcomes,fairness,9,The evaluation process must be equitable and non-discriminatory. Using biased or subjective criteria to judge outcomes leads to unjust assessments of performance.,evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Evaluate Project Outcomes,transparency,8,The criteria used for evaluation and the final results should be open and explainable to the team to ensure the process is understood and to facilitate learning.,evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Terminate Contractors,fairness,10,"This action carries a very high risk of unfairness. The termination must be handled equitably, based on non-discriminatory, contractually-sound reasons, ensuring just treatment.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Terminate Contractors,well_being,9,The manner of termination directly affects the mental and financial well-being of the contractors. A disrespectful or abrupt process can cause significant harm.,terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Terminate Contractors,responsibility,8,"The organization has a clear responsibility to manage terminations professionally, which includes fulfilling all contractual obligations and providing clear remediation paths for disputes.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,zero_shot,Terminate Contractors,trust,8,How an organization treats departing members is a powerful signal to remaining staff and future partners. An unethical termination process will severely damage trust in the organization.,terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Make Introduction,diversity_and_inclusion,7,The introduction phase is critical for establishing an inclusive environment by ensuring all relevant stakeholders are present and acknowledged from the start.,make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Make Introduction,trust,6,A transparent and honest introduction sets the foundation for trust among team members and stakeholders for the entire project lifecycle.,make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Make Introduction,solidarity,5,Introductions are the first step in forming a cohesive team and fostering a sense of shared purpose and mutual support.,make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Record Basic Idea,diversity_and_inclusion,8,"Ensuring that ideas from a diverse range of stakeholders are recorded, not just those from the most dominant voices, is crucial for an inclusive ideation process.",recording the basic idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Record Basic Idea,responsibility,6,"There is a responsibility to accurately capture and represent the core ideas, as misinterpretation at this early stage can lead to significant project deviations.",recording the basic idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Draw Up Project Plan,responsibility,9,The project plan is the primary document for proactively assigning clear obligations and responsibilities for tasks and deliverables.,drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Draw Up Project Plan,transparency,8,"A project plan must be clear, understandable, and accessible to all team members so they can see the overall logic, their role, and the project's goals.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Draw Up Project Plan,fairness,7,The allocation of tasks and workload within the project plan must be equitable to avoid unfairly burdening certain individuals or teams.,drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Set Budget,fairness,9,"Budget allocation must be equitable, ensuring just distribution of financial resources and fair compensation for team members and contractors.",setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Set Budget,transparency,8,The budget's composition and allocation criteria should be open and explainable to relevant stakeholders to ensure clarity and prevent suspicion of mismanagement.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Set Budget,accountability,7,Clear mechanisms must be in place to hold individuals or departments answerable for adhering to the budget and for any variances.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,State Available Resources,transparency,9,"Being open and honest about the true availability of resources (personnel, equipment, time) is fundamental for managing expectations and planning realistically.",stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,State Available Resources,trust,8,Accurately stating available resources builds trust with the team and stakeholders. Overstating or hiding resource limitations erodes trust and dooms the project.,stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,State Available Resources,fairness,7,The process of identifying and allocating available resources must be fair and based on project needs rather than favoritism or internal politics.,stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Lay Out Timeline,well_being,9,"Creating an overly aggressive or unrealistic timeline can lead to employee burnout, stress, and poor mental health. The timeline must promote a sustainable work pace.",laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Lay Out Timeline,fairness,7,"The timeline must distribute deadlines and workload equitably, ensuring that no single person or group is unfairly pressured.",laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Have Kickoff Meeting,solidarity,8,"The kickoff meeting is a key event for building team solidarity, aligning everyone on a shared mission, and fostering a collaborative spirit.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Have Kickoff Meeting,diversity_and_inclusion,7,"The meeting should be structured to be inclusive, allowing all attendees to contribute their perspectives and ensuring all voices are heard and respected.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Keep Communication,transparency,10,"Ongoing communication is the essence of transparency, requiring open, honest, and regular information flow to all stakeholders, preventing information silos.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Keep Communication,trust,9,"Consistent, reliable, and honest communication is the most critical factor in building and maintaining trust within the project team and with external partners.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Keep Communication,solidarity,8,"Effective communication reinforces the sense of a shared journey, helps resolve interpersonal issues quickly, and maintains team cohesion.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Evaluate Project Outcomes,fairness,9,"The evaluation of outcomes and individual contributions must be based on objective, pre-defined criteria to ensure equitable and non-discriminatory assessment, avoiding scapegoating.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Evaluate Project Outcomes,accountability,9,"This step is the primary mechanism for holding the project team and its leaders answerable for the final results, linking actions to outcomes.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Evaluate Project Outcomes,transparency,8,"The criteria, process, and results of the evaluation should be transparent to the team so they understand how success was measured and where improvements can be made.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Terminate Contractors,fairness,10,"The process of terminating a contractor must be exceptionally fair, non-discriminatory, and based on clear contractual or performance-based reasons to avoid arbitrary and unjust actions.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Terminate Contractors,well_being,9,"Termination significantly impacts a person's livelihood and mental well-being. The process must be handled with dignity, respect, and empathy.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,few_shot,Terminate Contractors,responsibility,8,"The organization has a responsibility to conduct terminations professionally, fulfilling all legal and contractual obligations such as final payments and clear communication.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Make Introduction,trust,7,The initial introduction is a foundational moment for building trust among all project stakeholders by setting a tone of honesty and clarity.,make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Make Introduction,diversity_and_inclusion,6,Ensuring that introductions are handled in a way that acknowledges and respects all participants is crucial for fostering an inclusive environment from the start.,make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Make Introduction,solidarity,5,"Introductions serve as the first step in building a cohesive team, fostering a sense of shared purpose and mutual support among members.",make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Record Basic Idea,transparency,6,The documented 'basic idea' should be accessible and clear to relevant parties to ensure there is a shared and transparent understanding of the project's core purpose.,recording the basic idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Record Basic Idea,responsibility,5,There is a responsibility to accurately capture and record the project's foundational idea to avoid misinterpretation or misalignment later on.,recording the basic idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Draw Up Project Plan,responsibility,9,"The project plan must clearly assign responsibilities and obligations for tasks and deliverables, which is a core element of proactive project management.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Draw Up Project Plan,transparency,8,"A project plan needs to be transparent, allowing all stakeholders to understand the project's scope, their roles, and the decision-making criteria.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Draw Up Project Plan,fairness,7,The distribution of work and resources detailed in the project plan must be equitable to avoid overburdening specific individuals or teams.,drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Set Budget,fairness,9,"Budget allocation is highly sensitive; funds must be distributed equitably to ensure fair compensation and resource availability across the project, preventing discrimination.",setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Set Budget,transparency,8,The budget and the rationale for its allocation should be transparent to key stakeholders to build trust and prevent suspicions of unfairness or mismanagement.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Set Budget,accountability,8,Clear accountability mechanisms are needed to ensure that budgeted funds are spent responsibly and as intended.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,State Available Resources,transparency,9,Being open and honest about the full extent of available resources is critical for managing expectations and preventing mistrust.,stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,State Available Resources,fairness,8,The allocation of the stated resources among different teams or tasks must be done fairly and equitably to ensure all parts of the project are adequately supported.,stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Lay Out Timeline,well_being,9,"Setting an unrealistic timeline can lead to employee burnout, stress, and poor mental health. The timeline must be created with the well-being of the team in mind.",laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Lay Out Timeline,responsibility,8,Project leadership has a responsibility to create a realistic and achievable timeline that does not compromise the health of the team or the quality of the work.,laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Have Kickoff Meeting,solidarity,8,"The kickoff meeting is a key event for building team cohesion, aligning everyone on shared goals, and fostering a sense of solidarity.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Have Kickoff Meeting,transparency,7,"This meeting should serve to transparently communicate project goals, individual roles, and planned processes to ensure everyone is on the same page.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Have Kickoff Meeting,diversity_and_inclusion,7,"Conducting the kickoff meeting in an inclusive manner, where all voices can be heard and respected, sets a positive tone for collaboration throughout the project.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Keep Communication,transparency,9,"Ongoing communication must be open and honest, ensuring that all relevant information about progress, challenges, and changes is shared transparently.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Keep Communication,trust,8,"Consistent, reliable, and honest communication is fundamental to building and maintaining trust among team members and with stakeholders.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Keep Communication,well_being,7,Clear and supportive communication promotes psychological safety and reduces the stress and confusion that can arise from uncertainty or misinformation.,keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Evaluate Project Outcomes,fairness,9,"The evaluation of outcomes must be based on fair, objective, and consistently applied criteria, ensuring that contributions are judged equitably and blame is not assigned unjustly.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Evaluate Project Outcomes,accountability,9,"This step is crucial for accountability, providing a formal mechanism to hold individuals and the team answerable for the project's successes and failures.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Evaluate Project Outcomes,transparency,8,"The criteria, process, and results of the evaluation should be transparent to stakeholders so they can understand how performance was measured and what the conclusions are.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Terminate Contractors,fairness,10,"Terminating employment is fraught with ethical risk. The process must be exceptionally fair, non-discriminatory, and based on clear, objective, and contractually-sound reasons to prevent injustice.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Terminate Contractors,well_being,9,"The act of termination can severely impact a person's livelihood and mental well-being. The process must be handled with dignity, respect, and empathy.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,contrastive_cot,Terminate Contractors,responsibility,9,"The organization has a profound responsibility to conduct terminations ethically, respecting all legal and contractual obligations and communicating the decision clearly and humanely.",terminating contractors
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Make Introduction,trust,6,The initial introduction sets the foundation for trust among project stakeholders. A transparent and respectful introduction can foster reliable and honest relationships from the very beginning.,make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Make Introduction,diversity_and_inclusion,5,"This step determines who is considered a key stakeholder from the outset. Ensuring all relevant parties, representing diverse perspectives, are included in the introduction is crucial for fostering an inclusive project environment.",make an introduction
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Record Basic Idea,privacy,7,"The 'basic idea' may contain proprietary, confidential, or personal information. This step carries a risk if the data is not protected, requiring measures to ensure its privacy from the moment of recording.",recording the basic idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Record Basic Idea,diversity_and_inclusion,6,"Whose 'basic idea' is being recorded can be an ethical issue. If the process only captures the idea of a single person or a dominant group, it risks excluding valuable perspectives from diverse sources.",recording the basic idea
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Draw Up Project Plan,responsibility,9,"The project plan is the primary document for assigning obligations. It must clearly define who is responsible for which tasks, creating a proactive framework for managing duties and oversight.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Draw Up Project Plan,transparency,8,"A project plan must be transparent, offering a clear and understandable view of the project's logic, tasks, dependencies, and objectives to all stakeholders.",drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Draw Up Project Plan,fairness,8,The plan involves distributing work and effort. It must be designed to ensure that the allocation of tasks and responsibilities is equitable and does not unfairly burden specific individuals or groups.,drawing up a project plan
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Set Budget,fairness,9,"Budget allocation is a critical point for fairness. Decisions must ensure equitable distribution of financial resources and fair compensation for labor, avoiding discrimination or bias.",setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Set Budget,accountability,8,A budget requires mechanisms to hold individuals and departments answerable for financial management. This step is crucial for ensuring funds are used as intended and for tracking financial outcomes.,setting a budget
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Set Budget,transparency,7,The process of setting a budget and the budget itself should be open to appropriate scrutiny. Stakeholders should have a clear understanding of how financial resources are being allocated.,setting a budget
